### Overall table containing GO terms and expression data
#OG_name = Ortholog ID
#iso_names = transcript IDs
#Topblasteval = e-value of top blast hit
#TopblastACC = accession number of top blast hit
#GO_ID = annotated GO-term IDs
#GO_desc = annotated GO-term descriptions
#best_hits_desc	= blast hit descriptions
#Drosophila_gene_names = Drosophila ortholog(s)
#WB_convergent = convergent expression in whole body samples. 1 = YES, 0 = NO 
#RT_convergent = convergent expression in reproductive tract samples. 1 = YES, 0 = NO 
#LG_convergent = convergent expression in leg samples. 1 = YES, 0 = NO 
#exp_in_WB = expressed in whole body samples
#exp_in_RT = expressed in reproductive tract samples	
#exp_in_LG = expressed in leg samples samples
#WB_overall_eff_FDR	= FDR for the effect of reproductive mode from EdgeR in whole-body samples (see ms) 
#WB_rep_mode_by_sppair_FDR	= FDR for the species-pair by reproductive mode interaction from EdgeR in whole-body samples (see ms) 
#WB_Tbi-Tte_logFC = log2 fold change between sex-asex pair Timema bartmani-Timema tahoe	in whole-body samples
#WB_Tce-Tms_logFC = log2 fold change between sex-asex pair Timema cristinae-Timema monikensis in whole-body samples
#WB_Tcm-Tsi_logFC = log2 fold change between sex-asex pair Timema poppensis-Timema douglasi	in whole-body samples
#WB_Tpa-Tge_logFC = log2 fold change between sex-asex pair Timema californicum-Timema shepardi in whole-body samples	
#WB_Tps-Tdi_logFC = log2 fold change between sex-asex pair Timema podura-Timema genevievae in whole-body samples
#RT_overall_eff_FDR	= FDR for the effect of reproductive mode from EdgeR in reproductive tract samples (see ms) 
#RT_rep_mode_by_sppair_FDR	= FDR for the species-pair by reproductive mode interaction from EdgeR in reproductive tract samples (see ms) 
#RT_Tbi-Tte_logFC = log2 fold change between sex-asex pair Timema bartmani-Timema tahoe	in reproductive tract samples
#RT_Tce-Tms_logFC = log2 fold change between sex-asex pair Timema cristinae-Timema monikensis in reproductive tract samples
#RT_Tcm-Tsi_logFC = log2 fold change between sex-asex pair Timema poppensis-Timema douglasi	in reproductive tract samples
#RT_Tpa-Tge_logFC = log2 fold change between sex-asex pair Timema californicum-Timema shepardi in reproductive tract samples	
#RT_Tps-Tdi_logFC = log2 fold change between sex-asex pair Timema podura-Timema genevievae in reproductive tract samples
#LG_overall_eff_FDR	= FDR for the effect of reproductive mode from EdgeR in leg samples (see ms) 
#LG_rep_mode_by_sppair_FDR	= FDR for the species-pair by reproductive mode interaction from EdgeR in leg samples (see ms) 
#LG_Tbi-Tte_logFC = log2 fold change between sex-asex pair Timema bartmani-Timema tahoe	in leg samples
#LG_Tce-Tms_logFC = log2 fold change between sex-asex pair Timema cristinae-Timema monikensis in leg samples
#LG_Tcm-Tsi_logFC = log2 fold change between sex-asex pair Timema poppensis-Timema douglasi	in leg samples
#LG_Tpa-Tge_logFC = log2 fold change between sex-asex pair Timema californicum-Timema shepardi in leg samples	
#LG_Tps-Tdi_logFC = log2 fold change between sex-asex pair Timema podura-Timema genevievae in leg samples
OG_name	iso_names	Topblasteval	TopblastACC	GO_ID	GO_desc	best_hits_desc	Drosophila_gene_names	WB_convergent	RT_convergent	LG_convergent	exp_in_WB	exp_in_RT	exp_in_LG	WB_overall_eff_FDR	WB_rep_mode_by_sppair_FDR	WB_Tbi-Tte_logFC	WB_Tce-Tms_logFC	WB_Tcm-Tsi_logFC	WB_Tpa-Tge_logFC	WB_Tps-Tdi_logFC	RT_overall_eff_FDR	RT_rep_mode_by_sppair_FDR	RT_Tbi-Tte_logFC	RT_Tce-Tms_logFC	RT_Tcm-Tsi_logFC	RT_Tpa-Tge_logFC	RT_Tps-Tdi_logFC	LG_overall_eff_FDR	LG_rep_mode_by_sppair_FDR	LG_Tbi-Tte_logFC	LG_Tce-Tms_logFC	LG_Tcm-Tsi_logFC	LG_Tpa-Tge_logFC	LG_Tps-Tdi_logFC
OG-2856	Tbi_TRINITY_DN71385_c1_g1_i1;Tte_TRINITY_DN29707_c2_g6_i1;Tce_TRINITY_DN103767_c1_g3_i1;Tms_TRINITY_DN22814_c0_g1_i1;Tcm_TRINITY_DN106064_c0_g1_i3;Tsi_TRINITY_DN20847_c0_g2_i1;Tpa_TRINITY_DN137666_c0_g3_i1;Tge_TRINITY_DN46853_c1_g1_i1;Tps_TRINITY_DN93796_c1_g1_i1;Tdi_TRINITY_DN30688_c0_g1_i1	2.30E-25	NP_726490.3;AAN71509.1;AAM70795.3	GO:0046426	negative regulation of JAK-STAT cascade	CG30423;RH04491p	CG30423	1	0	0	1	1	1	0.016491639	0.653070127	0.346191219	0.193992791	0.31514892	0.81887032	0.437431569	0.868295894	0.013223806	0.179096579	-0.390799908	0.714595552	-0.071673237	-0.274778071	0.325951235	0.507053003	-0.144249207	0.155870302	0.352006306	0.507036514	0.002105812
OG-2857	Tbi_TRINITY_DN79865_c0_g1_i1;Tte_TRINITY_DN7161_c0_g1_i1;Tce_TRINITY_DN23776_c0_g2_i1;Tms_TRINITY_DN40847_c0_g1_i1;Tcm_TRINITY_DN15285_c0_g1_i1;Tsi_TRINITY_DN62439_c0_g1_i1;Tpa_TRINITY_DN85225_c0_g3_i1;Tge_TRINITY_DN18480_c0_g2_i1;Tps_TRINITY_DN20957_c0_g1_i1;Tdi_TRINITY_DN47901_c0_g1_i1	2.70E-16	AAY85002.1;NP_001261393.1;AAF47830.1;NP_647854.1;AGB94088.1;ANY27265.1	GO:0030317;GO:0046331;GO:0051568	flagellated sperm motility;lateral inhibition;histone H3-K4 methylation	Dpy-30-like 2;IP06710p;GEO12106p1;Protein dpy-30 homolog Dpy-30-like protein 1;Dpy-30-like 1;IP20764p;CG33060	Dpy-30L1;Dpy-30L2	0	0	0	1	1	1	0.791015884	0.010781754	-0.017626144	-0.334878852	-0.171642408	1.150589864	-0.094072827	0.794260432	0.016142314	0.004007286	-0.654001578	0.20841604	0.623375261	0.100610642	0.958495426	0.369527269	-0.033515556	-0.043475188	-0.44057311	0.062193286	0.344853333
OG-2858	Tbi_TRINITY_DN72719_c0_g1_i1;Tte_TRINITY_DN32488_c0_g1_i1;Tce_TRINITY_DN20959_c0_g1_i1;Tms_TRINITY_DN40208_c0_g1_i1;Tcm_TRINITY_DN103209_c2_g1_i1;Tsi_TRINITY_DN32501_c0_g1_i1;Tpa_TRINITY_DN93933_c0_g1_i1;Tge_TRINITY_DN16223_c0_g1_i1;Tps_TRINITY_DN43238_c0_g1_i1;Tdi_TRINITY_DN46710_c0_g1_i1	1.20E-76	NP_733339.1;AOG29658.1;AAR99100.1;AAN14210.1	GO:0002181	cytoplasmic translation	"ribosomal protein L32;RE59709p;GEO09668p1;60S ribosomal protein L32 Ribosomal protein 49;EEChain e, Structure Of The D. Melanogaster 60s Ribosomal Proteins;ribosomal protein 49;RH03940p"	RpL32	0	0	0	1	1	1	0.690821187	0.82867232	0.145070075	-0.419693325	-0.046348993	-0.182121891	-0.138008387	0.711728989	0.791290248	-0.022367948	0.406906034	0.323541317	0.297373338	-0.373197404	0.357663902	0.180505593	0.144264405	-0.124170578	0.439060836	-0.200400031	0.367659859
OG-2859	Tbi_TRINITY_DN55429_c0_g1_i1;Tte_TRINITY_DN5251_c0_g1_i1;Tce_TRINITY_DN102236_c0_g1_i1;Tms_TRINITY_DN31749_c1_g1_i1;Tcm_TRINITY_DN79125_c0_g1_i1;Tsi_TRINITY_DN33261_c0_g1_i1;Tpa_TRINITY_DN124087_c0_g2_i1;Tge_TRINITY_DN13768_c0_g1_i1;Tps_TRINITY_DN75766_c0_g1_i1;Tdi_TRINITY_DN21592_c1_g1_i1	4.30E-17	DAA02612.1;ABC66050.1;NP_001033959.1	NA	NA	CG33998;TPA_inf: HDC07203;RE30049p;CG15044	CG33998	0	0	0	1	1	0	0.490699548	0.781188297	-0.508776425	0.143666209	-0.448629705	-0.478240112	-0.034198071	0.079453341	0.293345148	0.451927968	0.644687059	1.916495431	3.352152728	0.065704499	NA	NA	NA	NA	NA	NA	NA
OG-286	Tbi_TRINITY_DN60776_c0_g1_i1;Tte_TRINITY_DN12046_c0_g1_i1;Tce_TRINITY_DN105804_c0_g1_i1;Tms_TRINITY_DN26150_c0_g1_i2;Tcm_TRINITY_DN98935_c1_g1_i2;Tsi_TRINITY_DN2589_c0_g1_i1;Tpa_TRINITY_DN140563_c0_g1_i1;Tge_TRINITY_DN46163_c0_g1_i1;Tps_TRINITY_DN94121_c0_g1_i1;Tdi_TRINITY_DN39058_c0_g1_i1	0.00E+00	CAA19646.1	GO:0000226;GO:0006974;GO:0007029;GO:0007030;GO:0007040;GO:0007279;GO:0007317;GO:0016320;GO:0032436;GO:0043525;GO:0046331;GO:0046598;GO:0046716;GO:0048813;GO:0097352;GO:0098586	microtubule cytoskeleton organization;cellular response to DNA damage stimulus;endoplasmic reticulum organization;Golgi organization;lysosome organization;pole cell formation;regulation of pole plasm oskar mRNA localization;endoplasmic reticulum membrane fusion;positive regulation of proteasomal ubiquitin-dependent protein catabolic process;positive regulation of neuron apoptotic process;lateral inhibition;positive regulation of viral entry into host cell;muscle cell cellular homeostasis;dendrite morphogenesis;autophagosome maturation;cellular response to virus	EG:100G10.7;CG2658;CG6512;SD01613p;GH14313p;CG3499;MIP17311p;TER94;Transitional endoplasmic reticulum ATPase TER94 Valosin-containing protein homolo;AF132553_1BcDNA.GM02885;26S protease regulatory subunit 8;Pros45 proteosome subunit homolo;regulatory particle triple-A ATPase 6;LD26005p;regulatory particle triple-A ATPase 6-related;SD17676p;regulatory particle triple-A ATPase 2;26S protease regulatory subunit 4 Short=P26s4;SD02658p;AF145307_126S proteasome regulatory complex subunit p48B;regulatory particle triple-A ATPase 1;SD07148p	TER94;Rpt6;Rpt2;Rpt1;CG3499;CG6512;CG2658;Rpt6R	0	0	0	1	1	1	0.595368687	0.161503945	0.265839499	0.239006693	-0.182746332	-0.522467279	-0.468978826	0.286438862	0.197691111	0.392428583	0.143421506	0.106601934	0.030595126	-0.163263001	0.28488689	0.058729323	0.430274351	-0.544215366	-0.635264926	0.11670049	-0.331875738
OG-2860	Tbi_TRINITY_DN8380_c0_g1_i1;Tte_TRINITY_DN4273_c0_g2_i1;Tce_TRINITY_DN57347_c0_g1_i2;Tms_TRINITY_DN6597_c0_g1_i1;Tcm_TRINITY_DN60970_c0_g1_i2;Tsi_TRINITY_DN6884_c0_g2_i1;Tpa_TRINITY_DN101954_c0_g1_i2;Tge_TRINITY_DN11586_c0_g2_i1;Tps_TRINITY_DN55358_c0_g1_i2;Tdi_TRINITY_DN4915_c0_g1_i1	1.70E-59	NP_611693.1;AAM29517.1;AAF46871.1;3J38_Y	GO:0002181	cytoplasmic translation	"ribosomal protein S24;YChain Y, Structure Of The D. Melanogaster 40s Ribosomal Proteins;RE59324p"	RpS24	0	0	0	1	1	1	0.429088796	0.918214689	-0.388915947	-0.239038598	0.004647182	-0.137510041	-0.228078835	0.755800595	0.153380151	0.124981332	-0.40376621	0.35494532	0.335902203	-0.141546902	0.219426927	0.092793015	0.385284744	0.16548688	0.216803814	-0.332181929	0.254017658
OG-2861	Tbi_TRINITY_DN20241_c0_g1_i1;Tte_TRINITY_DN73250_c0_g1_i1;Tce_TRINITY_DN75704_c0_g1_i1;Tms_TRINITY_DN20773_c0_g1_i1;Tcm_TRINITY_DN75217_c0_g1_i1;Tsi_TRINITY_DN1525_c0_g2_i1;Tpa_TRINITY_DN103737_c0_g1_i1;Tge_TRINITY_DN9853_c0_g1_i1;Tps_TRINITY_DN81169_c0_g1_i1;Tdi_TRINITY_DN52804_c0_g1_i1	1.80E-52	NP_728841.2;AAL49066.1;AAF47743.2;ACZ94609.1;NP_001163337.1;ACZ94608.1;NP_728840.1;Q9VZS5.1;3J39_RR;ADA70410.1;NP_647791.2;NP_001163336.1;AAF47742.1;NP_728839.1;AAN11547.1;AAN11546.1	GO:0002181;GO:0022008;GO:0051298	cytoplasmic translation;neurogenesis;centrosome duplication	"ribosomal protein L28;60S ribosomal protein L28;RRChain r, Structure Of The D. Melanogaster 60s Ribosomal Proteins;RE52852p;MIP15344p"	RpL28	0	0	1	1	1	1	0.418747434	0.016905478	-0.462072896	0.134372302	0.732023778	0.736133295	-0.154053422	0.197026835	0.425967321	0.355750861	0.327361072	0.401242554	1.181495959	-0.260723808	1.03E-06	0.619087307	0.324246463	0.420459257	0.616680745	0.791510387	0.600975314
OG-2862	Tbi_TRINITY_DN55846_c0_g1_i1;Tte_TRINITY_DN9913_c1_g1_i1;Tce_TRINITY_DN91452_c0_g1_i2;Tms_TRINITY_DN40376_c0_g1_i1;Tcm_TRINITY_DN43184_c0_g1_i1;Tsi_TRINITY_DN2881_c0_g1_i1;Tpa_TRINITY_DN117238_c0_g1_i1;Tge_TRINITY_DN6495_c0_g1_i1;Tps_TRINITY_DN38733_c0_g1_i1;Tdi_TRINITY_DN18925_c0_g1_i1	6.30E-42	AAM50212.1;NP_001260465.1;Q9V3W0.1;ANY27883.1;NP_609747.1;AGB93000.1;AAF53452.1	GO:0006457	protein folding	UK114;RutC family protein UK114;GM01181p;GEO05032p1	UK114	0	0	0	1	1	1	0.317783438	0.363956797	-0.506126019	-0.01063508	-0.488866023	-0.523512914	0.259716051	0.760292942	0.192396914	0.356901059	-0.019032401	-0.516269469	0.451789598	0.045192966	0.944759533	0.024147106	0.389780992	0.105482967	-0.496849165	-0.303696779	0.224328427
OG-2863	Tbi_TRINITY_DN12299_c0_g1_i1;Tte_TRINITY_DN41006_c0_g1_i1;Tce_TRINITY_DN75664_c0_g1_i1;Tms_TRINITY_DN41808_c0_g1_i1;Tcm_TRINITY_DN86447_c0_g1_i1;Tsi_TRINITY_DN2690_c0_g1_i1;Tpa_TRINITY_DN128965_c0_g2_i2;Tge_TRINITY_DN10148_c0_g2_i1;Tps_TRINITY_DN62963_c0_g1_i1;Tdi_TRINITY_DN12018_c0_g1_i1	1.20E-15	CAE00422.1;CAE00436.1;CAE00883.1;CAE00424.1;CAE00434.1;AAC46476.1;CAE00426.1;CAE00418.1;CAE00428.1;CAE00438.1;NP_001287189.1;NP_524241.1;P54193.1;AAA21355.1;AAF51929.2;AAB51684.1;AHN57188.1;CAE00442.1;CAE00432.1;CAE00440.1;CAE00420.1;CAE00430.1	GO:0007606;GO:0019236;GO:0032504;GO:0042048	sensory perception of chemical stimulus;response to pheromone;multicellular organism reproduction;olfactory behavior	Odorant-binding protein 83a;General odorant-binding protein 83a Odorant-binding protein 83a Odorant-binding protein OS-F Pheromone-binding protein-related protein 3 Short=PBPRP-3 Flags: Precursor;OS-F;PBPRP-3;odorant-binding protein OS-F;olfactory specific F;Olfactory Specific F;IP01753p;Pheromone-binding protein-related protein 6 Short=PBPRP-6 Odorant-binding protein OS-E Flags: Precursor;odorant-binding protein OS-E;Odorant-binding protein 83b;olfactory specific E;Olfactory Specific E;odorant-binding protein 56d;FI09203p;Odorant-binding protein 56d;General odorant-binding protein 56d Flags: Precursor;RE22207p;GEO07517p1;odorant-binding protein 56e;Odorant-binding protein 56e;RH03850p;GEO08224p1	Obp56e;Obp83a;Obp83b;Obp56d	0	0	0	1	0	0	0.874822386	0.333684733	-1.2787034	0.33187381	0.121058445	0.904473144	0.518489568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG-2864	Tbi_TRINITY_DN40074_c0_g2_i1;Tte_TRINITY_DN63831_c0_g1_i1;Tce_TRINITY_DN88098_c0_g1_i1;Tms_TRINITY_DN17758_c0_g1_i1;Tcm_TRINITY_DN76907_c0_g1_i1;Tsi_TRINITY_DN2066_c0_g1_i1;Tpa_TRINITY_DN114941_c0_g1_i1;Tge_TRINITY_DN31793_c0_g1_i2;Tps_TRINITY_DN81634_c0_g1_i1;Tdi_TRINITY_DN39817_c0_g1_i1	1.20E-38	AAF46493.1;NP_572562.1;CAA09384.1;AOG29600.1;AAL25405.1	NA	NA	BCL7-like;BCL7-like protein;LD22180p;GEO06288p1	BCL7-like	0	0	0	1	1	1	0.906984042	0.613187108	0.144056381	-0.321930211	-0.226544445	-0.079083555	0.281834272	0.397512162	0.246996192	-0.062275897	-0.713086246	0.074712186	0.096928146	-0.127150379	0.770808181	0.635926919	-0.15896277	0.169844946	0.024712284	0.033256747	-0.227740581
OG-2865	Tbi_TRINITY_DN106653_c0_g1_i1;Tte_TRINITY_DN4407_c0_g1_i1;Tce_TRINITY_DN10159_c0_g1_i1;Tms_TRINITY_DN2851_c0_g1_i1;Tcm_TRINITY_DN14521_c0_g1_i1;Tsi_TRINITY_DN10762_c0_g2_i1;Tpa_TRINITY_DN116939_c0_g1_i1;Tge_TRINITY_DN42380_c0_g1_i1;Tps_TRINITY_DN5466_c0_g1_i1;Tdi_TRINITY_DN1656_c0_g2_i1	NA	NA	NA	NA	NA	NA	0	0	0	1	0	0	0.257472082	0.265028461	-0.755449205	0.777383899	-1.462188487	-0.685200019	-0.819366463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG-2866	Tbi_TRINITY_DN58137_c0_g1_i1;Tte_TRINITY_DN23281_c0_g2_i1;Tce_TRINITY_DN85443_c0_g1_i2;Tms_TRINITY_DN21164_c0_g1_i2;Tcm_TRINITY_DN99345_c0_g1_i1;Tsi_TRINITY_DN24482_c0_g1_i1;Tpa_TRINITY_DN129879_c0_g2_i3;Tge_TRINITY_DN40548_c0_g1_i2;Tps_TRINITY_DN82473_c0_g4_i2;Tdi_TRINITY_DN29342_c0_g1_i6	NA	NA	NA	NA	NA	NA	0	0	0	1	1	1	0.811456925	0.149906457	0.22929179	0.20314817	0.104080146	-1.132743732	0.016682284	0.929964763	3.55E-06	1.721959122	0.036159143	-1.515131754	-3.124924547	2.101872066	0.349062836	0.029759847	-0.425733649	0.240954759	-0.30394263	-0.741096218	0.406039398
OG-2867	Tbi_TRINITY_DN49620_c0_g1_i1;Tte_TRINITY_DN38803_c0_g1_i1;Tce_TRINITY_DN98749_c0_g1_i1;Tms_TRINITY_DN17047_c0_g1_i1;Tcm_TRINITY_DN87804_c0_g1_i1;Tsi_TRINITY_DN39427_c0_g1_i1;Tpa_TRINITY_DN128511_c0_g3_i1;Tge_TRINITY_DN45617_c0_g1_i1;Tps_TRINITY_DN88083_c0_g1_i2;Tdi_TRINITY_DN3670_c0_g1_i1	5.60E-88	ANY27147.1;NP_511095.1;NP_727314.1;CAA57077.1;AAM50283.1;ANY27398.1;AAN10526.2;CAA57080.1;AAL48679.1;NP_001260082.1;NP_001259374.1;CAA37819.1;AAN09245.1;AAF52213.1;AGB92618.1;NP_788892.1;NP_723056.2;NP_523479.1;AGB95217.1;AAF46452.1;AAO41645.1;CAA57712.1;P84249.2;AAM48354.1	GO:0006334;GO:0007080;GO:0007140;GO:0007155;GO:0008360;GO:0022008;GO:0031937;GO:0051225;GO:0051382	nucleosome assembly;mitotic metaphase plate congression;male meiosis;cell adhesion;regulation of cell shape;neurogenesis;positive regulation of chromatin silencing;spindle assembly;kinetochore assembly	"histone H3.3B;histone H3.3A;Histone H3.3 H3.3Q H3.A/B;Histone H3.3Q;histone H3.3;histone H3.3A variant;RE14004p;LD17717p;RE21618p;GEO09982p1;GEO09217p1;histone H3;Histone H3;AChain A, Mcm2-histone Complex;EChain E, Drosophila Nucleosome Structure;AChain A, Drosophila Nucleosome Core;EChain E, Drosophila Nucleosome Core;AChain A, Crystal Structure Of Chromatosome At 3.5 Angstrom Resolution;EChain E, Crystal Structure Of Chromatosome At 3.5 Angstrom Resolution;EChain E, Crystal Structure Of Cenp-c In Complex With The Nucleosome Core Particle;KChain K, Crystal Structure Of Cenp-c In Complex With The Nucleosome Core Particle;OChain O, Crystal Structure Of Cenp-c In Complex With The Nucleosome Core Particle;AChain A, Crystal Structure Of Cenp-c In Complex With The Nucleosome Core Particle;Histone H3-like centromeric protein cid CENP-A homolog Centromere identifier protein;AF259371_1centromeric histone H3-like protein Cid;centromere identifier;centromeric histone H3-like protein Cid;FI17120p1"	cid;His3.3A;His3:CG33821;His3:CG33854;His3:CG33809;His3:CG33860;His3:CG33863;His3:CG33836;His3:CG33848;His3:CG33806;His3:CG31613;His3:CG33866;His3:CG33842;His3:CG33851;His3:CG33827;His3:CG33830;His3:CG33812;His3:CG33839;His3:CG33857;His3:CG33803;His3:CG33815;His3:CG33845;His3:CG33824;His3:CG33833;His3:CG33818;His3.3B	0	0	0	1	1	1	0.826800282	0.529677716	-0.012540825	0.118970782	0.181661778	-0.298791062	-0.282417696	0.846258727	0.713263593	-0.150023974	0.20311011	-0.054717394	-0.275399818	0.083312408	0.712033668	0.65822242	-0.020342566	-0.143989587	-0.105931407	-0.160207367	0.19896537
OG-2868	Tbi_TRINITY_DN58201_c0_g1_i1;Tte_TRINITY_DN39617_c0_g1_i1;Tce_TRINITY_DN89850_c0_g1_i1;Tms_TRINITY_DN19259_c0_g1_i1;Tcm_TRINITY_DN94766_c0_g1_i1;Tsi_TRINITY_DN2571_c0_g1_i1;Tpa_TRINITY_DN123453_c0_g1_i1;Tge_TRINITY_DN42301_c0_g1_i1;Tps_TRINITY_DN74657_c0_g2_i1;Tdi_TRINITY_DN5494_c0_g2_i1	NA	NA	NA	NA	NA	NA	0	0	0	1	1	1	0.845911049	0.059712373	0.066981665	0.034073177	-0.230203216	1.011497594	-0.614943668	0.002952342	0.00105511	0.534022689	0.443717484	0.875285598	1.881212757	-0.563963042	0.34077738	0.143691843	0.325487378	0.632548988	0.128935605	0.601894415	-0.663627669
OG-2869	Tbi_TRINITY_DN31747_c0_g1_i1;Tte_TRINITY_DN79281_c0_g1_i1;Tce_TRINITY_DN88610_c0_g1_i1;Tms_TRINITY_DN65283_c0_g1_i1;Tcm_TRINITY_DN79597_c0_g1_i1;Tsi_TRINITY_DN39131_c0_g1_i1;Tpa_TRINITY_DN124242_c1_g4_i3;Tge_TRINITY_DN68726_c0_g1_i1;Tps_TRINITY_DN81967_c0_g1_i1;Tdi_TRINITY_DN28048_c0_g3_i1	NA	NA	NA	NA	NA	NA	0	0	0	1	1	1	0.20079747	0.067387746	-0.93071955	0.262443246	0.303947389	-0.714588048	-0.691665029	0.586113917	0.006808898	0.606456082	1.379822655	-1.151180628	-0.425696827	-1.05173703	0.04861772	2.99E-07	-1.882747458	0.659580279	0.058590714	-0.785108173	0.028156599
OG-287	Tbi_TRINITY_DN59278_c0_g1_i1;Tte_TRINITY_DN18495_c0_g1_i1;Tce_TRINITY_DN101753_c0_g1_i1;Tms_TRINITY_DN19154_c0_g1_i1;Tcm_TRINITY_DN100399_c0_g1_i1;Tsi_TRINITY_DN4002_c0_g1_i1;Tpa_TRINITY_DN138760_c0_g1_i1;Tge_TRINITY_DN47696_c0_g2_i2;Tps_TRINITY_DN95376_c0_g1_i1;Tdi_TRINITY_DN22846_c0_g1_i1	1.20E-21	AGB96408.1;NP_001263028.1	GO:0006397;GO:0007318;GO:0008103;GO:0008380;GO:0045450;GO:0045451	mRNA processing;pole plasm protein localization;oocyte microtubule cytoskeleton polarization;RNA splicing;bicoid mRNA localization;pole plasm oskar mRNA localization	barentsz;LD31454p	btz	0	0	0	1	1	1	0.988574974	0.096728856	0.124393997	0.227596158	0.231676133	-0.271097262	-0.322509276	0.848877981	0.281099664	-0.112613669	0.617583069	-0.310005073	-0.286697228	-0.14674057	0.341702361	0.682098764	0.421307141	0.123765367	0.093225463	0.07970681	-0.051187895
OG-2870	Tbi_TRINITY_DN5093_c0_g1_i1;Tte_TRINITY_DN56997_c0_g1_i1;Tce_TRINITY_DN33761_c0_g1_i2;Tms_TRINITY_DN17254_c0_g7_i1;Tcm_TRINITY_DN81203_c0_g1_i3;Tsi_TRINITY_DN1233_c0_g1_i1;Tpa_TRINITY_DN103403_c0_g7_i1;Tge_TRINITY_DN18367_c0_g1_i1;Tps_TRINITY_DN66922_c0_g1_i1;Tdi_TRINITY_DN670_c0_g1_i1	NA	NA	NA	NA	NA	NA	0	0	0	1	0	0	0.721950298	0.884730024	0.796933917	-0.109346326	-0.080285331	0.884865955	0.114811218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG-2871	Tbi_TRINITY_DN26719_c0_g1_i1;Tte_TRINITY_DN75655_c0_g1_i1;Tce_TRINITY_DN84642_c0_g1_i2;Tms_TRINITY_DN44436_c0_g1_i1;Tcm_TRINITY_DN49268_c0_g1_i1;Tsi_TRINITY_DN8513_c0_g1_i1;Tpa_TRINITY_DN119656_c0_g2_i1;Tge_TRINITY_DN29766_c0_g1_i1;Tps_TRINITY_DN72289_c0_g1_i1;Tdi_TRINITY_DN8442_c0_g1_i1	7.50E-25	AHN57952.1;NP_728820.1;ADC53749.1;NP_728818.1;NP_728819.1;AAN11537.1;AAN11536.1;NP_001286927.1;AAN11535.1	GO:0035208	positive regulation of hemocyte proliferation	CG32280;RH23915p;CG13559;FI16602p1	CG32280;CG13559	0	0	0	1	1	1	0.803358369	0.343606396	0.585723537	-0.217569319	0.472172444	-0.338774732	0.014381085	0.211242821	0.005381425	-0.322337154	-0.451087185	0.266413129	-1.761316221	0.518776951	0.406381366	0.017280495	-0.150240399	-0.219266499	0.897658099	-0.264896515	0.266319873
OG-2872	Tbi_TRINITY_DN86275_c0_g1_i1;Tte_TRINITY_DN8465_c0_g2_i1;Tce_TRINITY_DN80582_c0_g1_i1;Tms_TRINITY_DN71646_c0_g1_i1;Tcm_TRINITY_DN113118_c0_g1_i1;Tsi_TRINITY_DN48362_c0_g1_i1;Tpa_TRINITY_DN111731_c1_g1_i1;Tge_TRINITY_DN66719_c0_g1_i1;Tps_TRINITY_DN69912_c0_g1_i1;Tdi_TRINITY_DN68890_c0_g1_i1	NA	NA	NA	NA	NA	NA	0	0	0	1	1	1	0.913325957	0.942716673	0.178399052	-0.086160321	-0.122127532	-0.198184525	0.022017772	0.998581502	0.010645753	-0.019183437	-0.761111742	0.014523237	0.148925749	0.612796369	0.065380256	0.003905921	0.353425955	-0.375074409	-0.77089477	-0.527230806	0.118374856
OG-2873	Tbi_TRINITY_DN56822_c0_g1_i1;Tte_TRINITY_DN4305_c0_g1_i1;Tce_TRINITY_DN98803_c0_g8_i2;Tms_TRINITY_DN17780_c0_g2_i1;Tcm_TRINITY_DN100129_c0_g1_i2;Tsi_TRINITY_DN30331_c0_g1_i1;Tpa_TRINITY_DN127858_c2_g7_i2;Tge_TRINITY_DN26670_c0_g3_i1;Tps_TRINITY_DN88467_c0_g6_i1;Tdi_TRINITY_DN20681_c0_g3_i1	2.70E-40	AAO45208.1;Q9V4N3.1;AEO12041.1;AEO12042.1;AAF59233.3;AEO12043.1;ANY27940.1;AEO12044.1;AAT94425.1;AEO12040.1;AEO12027.1;AEO12028.1;AEO12029.1;AEO12023.1;AEO12045.1;AEO12024.1;AEO12025.1;AEO12026.1;NP_610294.1;AEO12030.1;AEO12031.1;ADW95864.1;AEO12032.1;AEO12033.1;AEO12038.1;AEO12039.1;AEO12034.1;AEO12035.1;AEO12036.1;AEO12037.1	GO:0002168;GO:0035206;GO:0045610;GO:0051726;GO:0055114	instar larval development;regulation of hemocyte proliferation;regulation of hemocyte differentiation;regulation of cell cycle;oxidation-reduction process	cytochrome b5;Cytochrome b5 Short=CYTB5;RE66521p;RE73695p;Dappled;Cyt-b5-PB;GEO08023p1;CG5157;IP06242p;GEO11555p1;CG3566;RH45308p;GEO11431p1;CG6870;RH01575p;RH01692p;GEO08203p1;CG11257;FI21247p1;cytochrome b5-related;Cytochrome b5-related protein Protein TU-36B;GH03691p	Cyt-b5;Cyt-b5-r;CG11257;CG3566;CG6870;CG5157	0	0	0	1	1	1	0.987479911	0.420652166	0.387012268	0.163446885	-0.438021424	-0.000516767	-0.084930983	0.612996911	0.898888074	0.090926488	0.278724558	0.19585957	0.035358708	-0.109320339	0.595801802	0.39529988	-0.106041857	-0.03603503	-0.032483071	0.150490378	0.405110553
